"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","applicableModules","versionStartDate","versionEndDate","site"
"OSBS_016","51","distributed","basePlot",29.682487,-81.967348,"WGS84","17N",406403.676,3283994.492,0.19,"GeoXH 6000",26.61,0.26,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20120101,20231025,"OSBS"
"OSBS_025","57","tower","basePlot",29.692047,-81.996588,"WGS84","17N",403583.488,3285077.826,0.1,"GeoXH 6000",43.84,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180509,"OSBS"
"OSBS_025","59","tower","basePlot",29.692045,-81.996375,"WGS84","17N",403604.172,3285077.431,0.1,"GeoXH 6000",44.83,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180509,"OSBS"
"OSBS_025","61","tower","basePlot",29.692046,-81.996183,"WGS84","17N",403622.7,3285077.407,0.1,"GeoXH 6000",44.94,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180509,"OSBS"
"OSBS_028","23","tower","basePlot",29.685755,-81.995697,"WGS84","17N",403663.73,3284379.853,0.1,"GeoXH 6000",44.22,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180614,"OSBS"
"OSBS_028","25","tower","basePlot",29.685755,-81.995508,"WGS84","17N",403681.998,3284379.672,0.1,"GeoXH 6000",44.4,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180614,"OSBS"
"OSBS_028","43","tower","basePlot",29.685922,-81.995513,"WGS84","17N",403681.712,3284398.198,0.1,"GeoXH 6000",44.9,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180614,"OSBS"
"OSBS_028","59","tower","basePlot",29.686109,-81.995704,"WGS84","17N",403663.39,3284419.159,0.1,"GeoXH 6000",45.78,0.11,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180614,"OSBS"
"OSBS_028","61","tower","basePlot",29.686094,-81.995496,"WGS84","17N",403683.521,3284417.224,0.1,"GeoXH 6000",45.6,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180614,"OSBS"
"OSBS_029","59","tower","basePlot",29.69268,-81.989906,"WGS84","17N",404230.592,3285142.474,0.1,"GeoXH 6000",43.88,0.1,"evergreenForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20130101,20180604,"OSBS"
"OSBS_029","61","tower","basePlot",29.69269,-81.989701,"WGS84","17N",404250.481,3285143.414,0.12,"GeoXH 6000",44.02,0.12,"evergreenForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20130101,20180604,"OSBS"
"OSBS_030","61","tower","basePlot",29.689587,-81.997386,"WGS84","17N",403503.935,3284805.946,0.1,"GeoXH 6000",44.84,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180621,"OSBS"
"OSBS_031","25","tower","basePlot",29.688785,-81.990912,"WGS84","17N",404129.592,3284711.633,0.22,"GeoXH 6000",45.16,0.39,"evergreenForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20130101,20180626,"OSBS"
"OSBS_031","59","tower","basePlot",29.689145,-81.991106,"WGS84","17N",404111.139,3284751.739,0.3,"GeoXH 6000",44.94,0.34,"evergreenForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20130101,20180626,"OSBS"
"OSBS_032","25","tower","basePlot",29.689847,-81.990915,"WGS84","17N",404130.348,3284829.385,0.1,"GeoXH 6000",45.71,0.12,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_032","39","tower","basePlot",29.690039,-81.991316,"WGS84","17N",404091.71,3284850.95,0.1,"GeoXH 6000",46.27,0.13,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_032","59","tower","basePlot",29.690213,-81.991118,"WGS84","17N",404111.055,3284870.048,0.1,"GeoXH 6000",45.9,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_033","25","tower","basePlot",29.689883,-81.989363,"WGS84","17N",404280.474,3284831.994,0.12,"GeoXH 6000",46.52,0.14,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_033","39","tower","basePlot",29.690065,-81.989765,"WGS84","17N",404241.808,3284852.518,0.1,"GeoXH 6000",44.08,0.13,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_033","43","tower","basePlot",29.690063,-81.989357,"WGS84","17N",404281.228,3284852.024,0.26,"GeoXH 6000",44.87,0.49,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_033","57","tower","basePlot",29.690238,-81.989764,"WGS84","17N",404241.998,3284871.664,0.27,"GeoXH 6000",44.06,0.4,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_033","61","tower","basePlot",29.690242,-81.989365,"WGS84","17N",404280.663,3284871.813,0.21,"GeoXH 6000",42.47,0.29,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180626,"OSBS"
"OSBS_034","21","tower","basePlot",29.688542,-81.9885,"WGS84","17N",404362.705,3284682.764,0.1,"GeoXH 6000",41.36,0.12,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_034","23","tower","basePlot",29.688541,-81.988298,"WGS84","17N",404382.267,3284682.471,0.15,"GeoXH 6000",41.63,0.25,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_034","25","tower","basePlot",29.688541,-81.9881,"WGS84","17N",404401.411,3284682.248,0.1,"GeoXH 6000",41.94,0.11,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_034","39","tower","basePlot",29.688719,-81.988504,"WGS84","17N",404362.544,3284702.3,0.17,"GeoXH 6000",42.25,0.41,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_034","43","tower","basePlot",29.688722,-81.988096,"WGS84","17N",404402.028,3284702.331,0.13,"GeoXH 6000",42.15,0.24,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_034","57","tower","basePlot",29.688895,-81.988507,"WGS84","17N",404362.429,3284721.812,0.14,"GeoXH 6000",40.87,0.25,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_034","61","tower","basePlot",29.688897,-81.988099,"WGS84","17N",404401.893,3284721.777,0.29,"GeoXH 6000",42.62,0.5,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_035","21","tower","basePlot",29.687343,-81.997772,"WGS84","17N",403464.504,3284557.59,0.1,"GeoXH 6000",42.87,0.12,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_035","39","tower","basePlot",29.687531,-81.997781,"WGS84","17N",403463.758,3284578.367,0.11,"GeoXH 6000",43.36,0.15,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_035","59","tower","basePlot",29.687705,-81.997579,"WGS84","17N",403483.471,3284597.577,0.1,"GeoXH 6000",43.9,0.13,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_036","21","tower","basePlot",29.691253,-81.990714,"WGS84","17N",404151.078,3284984.979,0.11,"GeoXH 6000",43.35,0.2,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180628,"OSBS"
"OSBS_036","57","tower","basePlot",29.69161,-81.990706,"WGS84","17N",404152.185,3285024.561,0.1,"GeoXH 6000",43.95,0.14,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180628,"OSBS"
"OSBS_039","39","tower","basePlot",29.6933,-81.991025,"WGS84","17N",404122.958,3285212.038,0.1,"GeoXH 6000",47.33,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180604,"OSBS"
"OSBS_039","43","tower","basePlot",29.693316,-81.990615,"WGS84","17N",404162.58,3285213.457,0.1,"GeoXH 6000",46.94,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180604,"OSBS"
"OSBS_039","57","tower","basePlot",29.693468,-81.991028,"WGS84","17N",404122.813,3285230.706,0.1,"GeoXH 6000",47.65,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180604,"OSBS"
"OSBS_040","21","tower","basePlot",29.688798,-81.989759,"WGS84","17N",404241.128,3284712.1,0.2,"GeoXH 6000",46.99,0.22,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180628,"OSBS"
"OSBS_040","57","tower","basePlot",29.689159,-81.989759,"WGS84","17N",404241.481,3284752.17,0.23,"GeoXH 6000",44.67,0.38,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180628,"OSBS"
"OSBS_041","39","tower","basePlot",29.687526,-81.996535,"WGS84","17N",403584.308,3284576.794,0.1,"GeoXH 6000",45.14,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_041","61","tower","basePlot",29.687707,-81.996125,"WGS84","17N",403624.222,3284596.511,0.1,"GeoXH 6000",44.76,0.12,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180625,"OSBS"
"OSBS_042","57","tower","basePlot",29.693134,-81.996613,"WGS84","17N",403582.184,3285198.259,0.18,"GeoXH 6000",33.02,0.35,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180510,"OSBS"
"OSBS_042","61","tower","basePlot",29.69314,-81.996193,"WGS84","17N",403622.785,3285198.635,0.16,"GeoXH 6000",37.32,0.16,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180510,"OSBS"
"OSBS_043","39","tower","basePlot",29.691442,-81.989156,"WGS84","17N",404301.99,3285004.617,0.2,"GeoXH 6000",47.2,0.52,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180621,"OSBS"
"OSBS_044","21","tower","basePlot",29.690676,-81.992243,"WGS84","17N",404002.624,3284922.349,0.1,"GeoXH 6000",45.54,0.1,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180628,"OSBS"
"OSBS_044","39","tower","basePlot",29.69086,-81.992241,"WGS84","17N",404002.992,3284942.65,0.11,"GeoXH 6000",44.87,0.18,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180628,"OSBS"
"OSBS_044","61","tower","basePlot",29.691026,-81.99183,"WGS84","17N",404042.863,3284960.755,0.12,"GeoXH 6000",43.11,0.12,"evergreenForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20130101,20180628,"OSBS"
"OSBS_048","32","distributed","basePlot",29.67926,-81.946298,"WGS84","17N",408437.595,3283620.036,2.12,"GIS",35.32,0.21,"deciduousForest","div",20120101,20230707,"OSBS"
"OSBS_048","32.2.1","distributed","basePlot",29.67922,-81.946251,"WGS84","17N",408442.095,3283615.536,0.37,"GIS",35.32,0.21,"deciduousForest","div",20120101,20230707,"OSBS"
"OSBS_048","32.2.10","distributed","basePlot",29.679229,-81.946262,"WGS84","17N",408441.014,3283616.617,1.12,"GIS",35.32,0.21,"deciduousForest","div",20120101,20230707,"OSBS"
"OSBS_048","32.4.1","distributed","basePlot",29.679301,-81.946251,"WGS84","17N",408442.095,3283624.536,0.37,"GIS",35.32,0.21,"deciduousForest","div",20120101,20230707,"OSBS"
"OSBS_048","32.4.10","distributed","basePlot",29.679291,-81.946262,"WGS84","17N",408441.014,3283623.455,1.12,"GIS",35.32,0.21,"deciduousForest","div",20120101,20230707,"OSBS"
"OSBS_048","33","distributed","basePlot",29.679215,-81.946245,"WGS84","17N",408442.595,3283615.036,0.12,"GeoXH 6000",35.32,0.21,"deciduousForest","cdw|cfc|dhp|hbp|vst",20120101,20230707,"OSBS"
"PUUM_014","31","distributed","basePlot",19.587414,-155.339767,"WGS84","5N",254563.517,2167506.301,0.2,"Geo 7X (H-Star)",1764.43,0.33,"evergreenForest","bgc|cdw|cfc|dhp|hbp|sme|vst",20180101,20200713,"PUUM"
"PUUM_014","31","distributed","basePlot",19.58746,-155.33972,"WGS84","5N",254568.517,2167511.301,2.2,"GIS",1764.43,0.33,"evergreenForest","div",20180101,20200713,"PUUM"
"PUUM_034","31","tower","basePlot",19.549032,-155.312376,"WGS84","5N",257380.563,2163217.248,0.22,"GeoXH 6000",1644.41,0.29,"evergreenForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20180101,20200804,"PUUM"
"PUUM_034","31","tower","basePlot",19.549077,-155.312329,"WGS84","5N",257385.563,2163222.248,2.22,"GIS",1644.41,0.29,"evergreenForest","div",20180101,20200804,"PUUM"
"SCBI_022","21","distributed","basePlot",38.882397,-78.123405,"WGS84","17N",749523.682,4307659.908,0.19,"GeoXH 6000",502.5,0.27,"deciduousForest","brd|cdw|cfc|dhp|hbp|vst",20140101,20200219,"SCBI"
"SCBI_022","25","distributed","basePlot",38.882394,-78.122943,"WGS84","17N",749563.782,4307660.948,0.13,"GeoXH 6000",513.8,0.33,"deciduousForest","cdw|cfc|dhp|hbp|vst",20140101,20200219,"SCBI"
"SCBI_022","31","distributed","basePlot",38.882464,-78.123266,"WGS84","17N",749535.519,4307667.729,0.18,"GeoXH 6000",502.18,0.21,"deciduousForest","cdw|cfc|dhp|hbp|vst",20140101,20200219,"SCBI"
"SCBI_022","49","distributed","basePlot",38.88265,-78.123281,"WGS84","17N",749533.55,4307688.421,0.23,"GeoXH 6000",499.71,0.28,"deciduousForest","cdw|cfc|dhp|hbp|vst",20140101,20200219,"SCBI"
"SCBI_022","51","distributed","basePlot",38.882647,-78.123054,"WGS84","17N",749553.227,4307688.631,0.21,"GeoXH 6000",506.19,0.32,"deciduousForest","cdw|cfc|dhp|hbp|vst",20140101,20200219,"SCBI"
"SCBI_022","61","distributed","basePlot",38.882734,-78.122935,"WGS84","17N",749563.267,4307698.625,0.16,"GeoXH 6000",513.69,0.26,"deciduousForest","cdw|cfc|dhp|hbp|vst",20140101,20200219,"SCBI"
"SCBI_045","21","tower","basePlot",38.890388,-78.139665,"WGS84","17N",748085.124,4308502.627,0.2,"GeoXH 6000",359.09,0.3,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20200304,"SCBI"
"SCBI_045","23","tower","basePlot",38.890387,-78.139428,"WGS84","17N",748105.717,4308503.107,0.17,"GeoXH 6000",363.61,0.31,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20200304,"SCBI"
"SCBI_045","31","tower","basePlot",38.890473,-78.139548,"WGS84","17N",748094.969,4308512.386,0.19,"GeoXH 6000",359.24,0.21,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20200304,"SCBI"
"SCBI_045","31","tower","basePlot",38.890517,-78.139489,"WGS84","17N",748099.969,4308517.386,2.19,"GIS",359.24,0.21,"deciduousForest","div",20140101,20200304,"SCBI"
"SCBI_045","31.1.1","tower","basePlot",38.890478,-78.139542,"WGS84","17N",748095.469,4308512.886,0.44,"GIS",359.24,0.21,"deciduousForest","div",20140101,20200304,"SCBI"
"SCBI_045","31.1.10","tower","basePlot",38.890487,-78.13953,"WGS84","17N",748096.55,4308513.967,1.19,"GIS",359.24,0.21,"deciduousForest","div",20140101,20200304,"SCBI"
"SCBI_045","39","tower","basePlot",38.890587,-78.139656,"WGS84","17N",748085.269,4308524.704,0.1,"GeoXH 6000",356.69,0.11,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20200226,"SCBI"
"SCBI_045","40","tower","basePlot",38.890596,-78.139498,"WGS84","17N",748098.908,4308526.177,2.41,"GIS",358.96,0.52,"deciduousForest","div",20140101,20200226,"SCBI"
"SCBI_045","40.1.1","tower","basePlot",38.890557,-78.139551,"WGS84","17N",748094.408,4308521.677,0.66,"GIS",358.96,0.52,"deciduousForest","div",20140101,20200226,"SCBI"
"SCBI_045","40.1.10","tower","basePlot",38.890567,-78.139539,"WGS84","17N",748095.489,4308522.758,1.41,"GIS",358.96,0.52,"deciduousForest","div",20140101,20200226,"SCBI"
"SCBI_045","40.3.1","tower","basePlot",38.890638,-78.139548,"WGS84","17N",748094.408,4308530.677,0.66,"GIS",358.96,0.52,"deciduousForest","div",20140101,20200226,"SCBI"
"SCBI_045","40.3.10","tower","basePlot",38.890628,-78.139536,"WGS84","17N",748095.489,4308529.596,1.41,"GIS",358.96,0.52,"deciduousForest","div",20140101,20200226,"SCBI"
"SCBI_045","49","tower","basePlot",38.890643,-78.139554,"WGS84","17N",748093.908,4308531.177,0.41,"GeoXH 6000",358.96,0.52,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20200226,"SCBI"
"SCBI_045","59","tower","basePlot",38.890741,-78.139426,"WGS84","17N",748104.659,4308542.452,0.15,"GeoXH 6000",356.41,0.18,"deciduousForest","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20200226,"SCBI"
"SCBI_048","23","tower","basePlot",38.892429,-78.135932,"WGS84","17N",748401.897,4308739.274,0.17,"GeoXH 6000",416.75,0.21,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20200304,"SCBI"
"SCBI_048","43","tower","basePlot",38.892606,-78.135722,"WGS84","17N",748419.447,4308759.566,0.17,"GeoXH 6000",419.55,0.21,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20200304,"SCBI"
"SCBI_064","23","tower","basePlot",38.891437,-78.139043,"WGS84","17N",748135.444,4308620.691,0.2,"GeoXH 6000",354.37,0.29,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20200304,"SCBI"
"SCBI_064","25","tower","basePlot",38.891434,-78.138859,"WGS84","17N",748151.456,4308620.877,0.27,"GeoXH 6000",365.05,0.41,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20200304,"SCBI"
"SCBI_064","43","tower","basePlot",38.891613,-78.138845,"WGS84","17N",748151.983,4308640.769,0.28,"GeoXH 6000",360.8,0.52,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20200304,"SCBI"
"SERC_053","39","tower","basePlot",38.890366,-76.55631,"WGS84","18N",365025.112,4305761.576,0.14,"GeoXH 6000",7.71,0.15,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20150101,20200311,"SERC"
"SERC_053","59","tower","basePlot",38.890547,-76.556088,"WGS84","18N",365044.682,4305781.32,0.18,"GeoXH 6000",6.82,0.26,"deciduousForest","bbc|cdw|cfc|dhp|hbp|ltr|vst",20150101,20200311,"SERC"
"STEI_019","A1","distributed","mammalGrid",45.831193,-90.074289,"WGS84","15N",727229.7817,5079455.385,NA,"GIS",489.48,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A10","distributed","mammalGrid",45.830384,-90.074244,"WGS84","15N",727236.5382,5079365.645,NA,"GIS",491.46,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A2","distributed","mammalGrid",45.831104,-90.074284,"WGS84","15N",727230.5324,5079445.414,NA,"GIS",489.48,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A3","distributed","mammalGrid",45.831014,-90.074279,"WGS84","15N",727231.2832,5079435.442,NA,"GIS",489.48,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A4","distributed","mammalGrid",45.830924,-90.074274,"WGS84","15N",727232.0339,5079425.471,NA,"GIS",489.48,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A5","distributed","mammalGrid",45.830834,-90.074269,"WGS84","15N",727232.7846,5079415.5,NA,"GIS",490.22,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A6","distributed","mammalGrid",45.830744,-90.074264,"WGS84","15N",727233.5353,5079405.529,NA,"GIS",490.22,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A7","distributed","mammalGrid",45.830654,-90.074259,"WGS84","15N",727234.286,5079395.558,NA,"GIS",490.22,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A8","distributed","mammalGrid",45.830564,-90.074254,"WGS84","15N",727235.0368,5079385.587,NA,"GIS",491.46,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","A9","distributed","mammalGrid",45.830474,-90.074249,"WGS84","15N",727235.7875,5079375.616,NA,"GIS",491.46,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B1","distributed","mammalGrid",45.831197,-90.07416,"WGS84","15N",727239.7528,5079456.135,NA,"GIS",490.21,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B10","distributed","mammalGrid",45.830388,-90.074116,"WGS84","15N",727246.5093,5079366.395,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B2","distributed","mammalGrid",45.831107,-90.074155,"WGS84","15N",727240.5036,5079446.164,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B3","distributed","mammalGrid",45.831017,-90.07415,"WGS84","15N",727241.2543,5079436.193,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B4","distributed","mammalGrid",45.830927,-90.074145,"WGS84","15N",727242.005,5079426.222,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B5","distributed","mammalGrid",45.830837,-90.07414,"WGS84","15N",727242.7557,5079416.251,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B6","distributed","mammalGrid",45.830747,-90.074135,"WGS84","15N",727243.5064,5079406.28,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B7","distributed","mammalGrid",45.830658,-90.07413,"WGS84","15N",727244.2572,5079396.309,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B8","distributed","mammalGrid",45.830568,-90.074125,"WGS84","15N",727245.0079,5079386.338,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","B9","distributed","mammalGrid",45.830478,-90.074121,"WGS84","15N",727245.7586,5079376.366,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C1","distributed","mammalGrid",45.8312,-90.074032,"WGS84","15N",727249.7239,5079456.886,NA,"GIS",490.21,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C10","distributed","mammalGrid",45.830391,-90.073987,"WGS84","15N",727256.4804,5079367.146,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C2","distributed","mammalGrid",45.83111,-90.074027,"WGS84","15N",727250.4747,5079446.915,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C3","distributed","mammalGrid",45.831021,-90.074022,"WGS84","15N",727251.2254,5079436.944,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C4","distributed","mammalGrid",45.830931,-90.074017,"WGS84","15N",727251.9761,5079426.973,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C5","distributed","mammalGrid",45.830841,-90.074012,"WGS84","15N",727252.7268,5079417.002,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C6","distributed","mammalGrid",45.830751,-90.074007,"WGS84","15N",727253.4776,5079407.03,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C7","distributed","mammalGrid",45.830661,-90.074002,"WGS84","15N",727254.2283,5079397.059,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C8","distributed","mammalGrid",45.830571,-90.073997,"WGS84","15N",727254.979,5079387.088,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","C9","distributed","mammalGrid",45.830481,-90.073992,"WGS84","15N",727255.7297,5079377.117,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D1","distributed","mammalGrid",45.831204,-90.073903,"WGS84","15N",727259.6951,5079457.637,NA,"GIS",490.21,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D10","distributed","mammalGrid",45.830395,-90.073858,"WGS84","15N",727266.4515,5079367.897,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D2","distributed","mammalGrid",45.831114,-90.073898,"WGS84","15N",727260.4458,5079447.666,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D3","distributed","mammalGrid",45.831024,-90.073893,"WGS84","15N",727261.1965,5079437.695,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D4","distributed","mammalGrid",45.830934,-90.073888,"WGS84","15N",727261.9472,5079427.723,NA,"GIS",490.03,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D5","distributed","mammalGrid",45.830844,-90.073883,"WGS84","15N",727262.698,5079417.752,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D6","distributed","mammalGrid",45.830754,-90.073878,"WGS84","15N",727263.4487,5079407.781,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D7","distributed","mammalGrid",45.830665,-90.073873,"WGS84","15N",727264.1994,5079397.81,NA,"GIS",490.31,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D8","distributed","mammalGrid",45.830575,-90.073868,"WGS84","15N",727264.9501,5079387.839,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","D9","distributed","mammalGrid",45.830485,-90.073863,"WGS84","15N",727265.7008,5079377.868,NA,"GIS",492.06,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","E1","distributed","mammalGrid",45.831207,-90.073774,"WGS84","15N",727269.6662,5079458.388,NA,"GIS",490.73,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","E10","distributed","mammalGrid",45.830398,-90.07373,"WGS84","15N",727276.4227,5079368.647,NA,"GIS",490.5,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","E2","distributed","mammalGrid",45.831117,-90.073769,"WGS84","15N",727270.4169,5079448.416,NA,"GIS",490.5,NA,"mixedForest","mam",20150101,20210101,"STEI"
"STEI_019","E3","distributed","mammalGrid",45.831027,-90.073765,"WGS84","15N",727271.1676,5079438.445,NA,"GIS",490.5,NA,"mixedForest","mam",20150101,20210101,"STEI"
