plotID,subplotID,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,coordSrc,elevation,vertUncert,nlcdClass,appMods,subpltSize,subpltDim,refPoint,plotName,plotStatus
STER_032,41_100,distributed,basePlot,40.4720734366912,-103.025041812032,WGS84,13N,667420.485,4482028.18,2.1,GIS,1363.78,0.53,cultivatedCrops,div|vst,100,10m x 10m,41,STER_032_basePlot,current
STER_032,40_1_1,distributed,basePlot,40.4720263647038,-103.025206006876,WGS84,13N,667406.682,4482022.643,0.42,GIS,1363.64,0.53,cultivatedCrops,div|vst,1,1m x 1m,49,STER_032_basePlot,current
STER_032,40_1_3,distributed,basePlot,40.4721073980316,-103.025203632137,WGS84,13N,667406.682,4482031.643,0.42,GIS,1363.85,0.53,cultivatedCrops,div|vst,1,1m x 1m,49,STER_032_basePlot,current
STER_032,40_10_1,distributed,basePlot,40.4720358810994,-103.025192975263,WGS84,13N,667407.76313883,4482023.72413883,1.17,GIS,1363.68,0.53,cultivatedCrops,div|vst,10,3.16m x 3.16m,49,STER_032_basePlot,current
STER_032,40_10_3,distributed,basePlot,40.4720974459206,-103.025191171051,WGS84,13N,667407.76313883,4482030.56186117,1.17,GIS,1363.84,0.53,cultivatedCrops,div|vst,10,3.16m x 3.16m,49,STER_032_basePlot,current
STER_032,40_100,distributed,basePlot,40.4720659745741,-103.025151765659,WGS84,13N,667411.182,4482027.143,2.17,GIS,1363.76,0.53,cultivatedCrops,div|vst,100,10m x 10m,49,STER_032_basePlot,current
STER_032,41_1_4,distributed,basePlot,40.472110286329,-103.024964697231,WGS84,13N,667426.931,4482032.417,0.36,GIS,1363.86,0.53,cultivatedCrops,div|vst,1,1m x 1m,51,STER_032_basePlot,current
STER_032,41_10_4,distributed,basePlot,40.4721007699604,-103.02497772889,WGS84,13N,667425.84986117,4482031.33586117,1.11,GIS,1363.84,0.53,cultivatedCrops,div|vst,10,3.16m x 3.16m,51,STER_032_basePlot,current
STER_005,31_1_1,distributed,basePlot,40.4605716313754,-103.033434292288,WGS84,13N,666737.449,4480735.478,0.35,GIS,1364.51,0.53,cultivatedCrops,vst,1,1m x 1m,31,STER_005_basePlot,current
STER_005,31_10_1,distributed,basePlot,40.4605811487963,-103.03342126408,WGS84,13N,666738.53013883,4480736.55913883,1.1,GIS,1364.51,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,31,STER_005_basePlot,current
STER_005,31_100,distributed,basePlot,40.4606112455135,-103.033380065244,WGS84,13N,666741.949,4480739.978,2.1,GIS,1364.47,0.53,cultivatedCrops,vst,100,10m x 10m,31,STER_005_basePlot,current
STER_005,31_25_1,distributed,basePlot,40.4605892376624,-103.033410191387,WGS84,13N,666739.449,4480737.478,1.35,GIS,1364.51,0.53,cultivatedCrops,vst,25,5m x 5m,31,STER_005_basePlot,current
STER_005,31_3_1,distributed,basePlot,40.46057485355,-103.033429881518,WGS84,13N,666737.815025404,4480735.8440254,0.6,GIS,1364.51,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,31,STER_005_basePlot,current
STER_005,32_1_2,distributed,basePlot,40.4605750316545,-103.03321171776,WGS84,13N,666756.313,4480736.276,0.35,GIS,1364.55,0.53,cultivatedCrops,vst,1,1m x 1m,33,STER_005_basePlot,current
STER_005,32_1_4,distributed,basePlot,40.4606560655337,-103.0332093536,WGS84,13N,666756.313,4480745.276,0.35,GIS,1364.51,0.53,cultivatedCrops,vst,1,1m x 1m,33,STER_005_basePlot,current
STER_005,32_10_2,distributed,basePlot,40.4605849828967,-103.033224178004,WGS84,13N,666755.23186117,4480737.35713883,1.1,GIS,1364.55,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,33,STER_005_basePlot,current
STER_005,32_10_4,distributed,basePlot,40.4606465481379,-103.033222381852,WGS84,13N,666755.23186117,4480744.19486117,1.1,GIS,1364.49,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,33,STER_005_basePlot,current
STER_005,32_100,distributed,basePlot,40.4606164514793,-103.033263580778,WGS84,13N,666751.813,4480740.776,2.1,GIS,1364.52,0.53,cultivatedCrops,vst,100,10m x 10m,33,STER_005_basePlot,current
STER_005,32_25_2,distributed,basePlot,40.4605934404682,-103.033234767982,WGS84,13N,666754.313,4480738.276,1.35,GIS,1364.55,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_005_basePlot,current
STER_005,32_25_4,distributed,basePlot,40.4606384592907,-103.033233454576,WGS84,13N,666754.313,4480743.276,1.35,GIS,1364.49,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_005_basePlot,current
STER_005,32_3_2,distributed,basePlot,40.4605784007016,-103.033215936243,WGS84,13N,666755.946974596,4480736.6420254,0.6,GIS,1364.55,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_005_basePlot,current
STER_005,32_3_4,distributed,basePlot,40.460652843368,-103.033213764386,WGS84,13N,666755.946974596,4480744.9099746,0.6,GIS,1364.51,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_005_basePlot,current
STER_005,31_1_4,distributed,basePlot,40.460654564959,-103.033329716296,WGS84,13N,666746.111,4480744.882,0.35,GIS,1364.45,0.53,cultivatedCrops,vst,1,1m x 1m,41,STER_005_basePlot,current
STER_005,31_10_4,distributed,basePlot,40.4606450475492,-103.033342744531,WGS84,13N,666745.02986117,4480743.80086117,1.1,GIS,1364.47,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,41,STER_005_basePlot,current
STER_005,31_25_4,distributed,basePlot,40.4606369586901,-103.033353817241,WGS84,13N,666744.111,4480742.882,1.35,GIS,1364.47,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_005_basePlot,current
STER_005,31_3_4,distributed,basePlot,40.4606513427886,-103.033334127076,WGS84,13N,666745.744974596,4480744.5159746,0.6,GIS,1364.47,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_005_basePlot,current
STER_005,41_1_1,distributed,basePlot,40.4606633680914,-103.033317665819,WGS84,13N,666747.111,4480745.882,0.35,GIS,1364.45,0.53,cultivatedCrops,vst,1,1m x 1m,41,STER_005_basePlot,current
STER_005,41_10_1,distributed,basePlot,40.4606728854982,-103.033304637576,WGS84,13N,666748.19213883,4480746.96313883,1.1,GIS,1364.43,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,41,STER_005_basePlot,current
STER_005,41_100,distributed,basePlot,40.4607029821708,-103.033263438632,WGS84,13N,666751.611,4480750.382,2.1,GIS,1364.43,0.53,cultivatedCrops,vst,100,10m x 10m,41,STER_005_basePlot,current
STER_005,41_25_1,distributed,basePlot,40.4606809743523,-103.033293564855,WGS84,13N,666749.111,4480747.882,1.35,GIS,1364.43,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_005_basePlot,current
STER_005,41_3_1,distributed,basePlot,40.4606665902612,-103.033313255037,WGS84,13N,666747.477025404,4480746.2480254,0.6,GIS,1364.45,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_005_basePlot,current
STER_005,40_1_1,distributed,basePlot,40.4606616735826,-103.033439343281,WGS84,13N,666736.798,4480745.464,0.35,GIS,1364.43,0.53,cultivatedCrops,vst,1,1m x 1m,49,STER_005_basePlot,current
STER_005,40_1_3,distributed,basePlot,40.4607427074717,-103.033436979387,WGS84,13N,666736.798,4480754.464,0.35,GIS,1364.39,0.53,cultivatedCrops,vst,1,1m x 1m,49,STER_005_basePlot,current
STER_005,40_10_1,distributed,basePlot,40.4606711910036,-103.033426315055,WGS84,13N,666737.87913883,4480746.54513883,1.1,GIS,1364.43,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,49,STER_005_basePlot,current
STER_005,40_10_3,distributed,basePlot,40.4607327562513,-103.033424519082,WGS84,13N,666737.87913883,4480753.38286117,1.1,GIS,1364.41,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,49,STER_005_basePlot,current
STER_005,40_100,distributed,basePlot,40.4607012877209,-103.033385116165,WGS84,13N,666741.298,4480749.964,2.1,GIS,1364.41,0.53,cultivatedCrops,vst,100,10m x 10m,49,STER_005_basePlot,current
STER_005,40_25_1,distributed,basePlot,40.4606792798697,-103.033415242348,WGS84,13N,666738.798,4480747.464,1.35,GIS,1364.43,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_005_basePlot,current
STER_005,40_25_3,distributed,basePlot,40.4607242986963,-103.033413929058,WGS84,13N,666738.798,4480752.464,1.35,GIS,1364.41,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_005_basePlot,current
STER_005,40_3_1,distributed,basePlot,40.4606648957572,-103.033434932505,WGS84,13N,666737.164025404,4480745.8300254,0.6,GIS,1364.43,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,49,STER_005_basePlot,current
STER_005,40_3_3,distributed,basePlot,40.4607393384323,-103.033432760883,WGS84,13N,666737.164025404,4480754.0979746,0.6,GIS,1364.39,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,49,STER_005_basePlot,current
STER_005,41_25_4,distributed,basePlot,40.4607289812822,-103.033238113906,WGS84,13N,666753.694,4480753.316,1.35,GIS,1364.42,0.53,cultivatedCrops,vst,25,5m x 5m,51,STER_005_basePlot,current
STER_005,41_3_4,distributed,basePlot,40.4607433653596,-103.03321842369,WGS84,13N,666755.327974596,4480754.9499746,0.6,GIS,1364.4,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,51,STER_005_basePlot,current
STER_005,41_1_4,distributed,basePlot,40.4607465875253,-103.033214012898,WGS84,13N,666755.694,4480755.316,0.35,GIS,1364.4,0.53,cultivatedCrops,vst,1,1m x 1m,51,STER_005_basePlot,current
STER_005,41_10_4,distributed,basePlot,40.4607370701294,-103.033227041168,WGS84,13N,666754.61286117,4480754.23486117,1.1,GIS,1364.42,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,51,STER_005_basePlot,current
STER_006,31_25_1,distributed,basePlot,40.463864364684,-103.035416324996,WGS84,13N,666561.253,4481097.26,1.35,GIS,1362.22,0.53,cultivatedCrops,vst,25,5m x 5m,31,STER_006_basePlot,current
STER_006,31_3_1,distributed,basePlot,40.4638499802498,-103.035436015697,WGS84,13N,666559.619025404,4481095.6260254,0.6,GIS,1362.22,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,31,STER_006_basePlot,current
STER_006,32_25_2,distributed,basePlot,40.4638687952641,-103.03524193619,WGS84,13N,666576.028,4481098.081,1.35,GIS,1362.14,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_006_basePlot,current
STER_006,32_25_4,distributed,basePlot,40.4639138141152,-103.035240623972,WGS84,13N,666576.028,4481103.081,1.35,GIS,1362.21,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_006_basePlot,current
STER_006,32_3_2,distributed,basePlot,40.4638537558007,-103.035223103103,WGS84,13N,666577.661974596,4481096.4470254,0.6,GIS,1362.11,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_006_basePlot,current
STER_006,32_3_4,distributed,basePlot,40.4639281985146,-103.035220933211,WGS84,13N,666577.661974596,4481104.7149746,0.6,GIS,1362.22,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_006_basePlot,current
STER_006,31_25_4,distributed,basePlot,40.4639132733919,-103.035361931622,WGS84,13N,666565.744,4481102.792,1.35,GIS,1362.26,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_006_basePlot,current
STER_006,31_3_4,distributed,basePlot,40.4639276578126,-103.035342240887,WGS84,13N,666567.377974596,4481104.4259746,0.6,GIS,1362.26,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_006_basePlot,current
STER_006,41_25_1,distributed,basePlot,40.4639572900401,-103.03530167749,WGS84,13N,666570.744,4481107.792,1.35,GIS,1362.27,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_006_basePlot,current
STER_006,41_3_1,distributed,basePlot,40.4639429056268,-103.035321368243,WGS84,13N,666569.110025404,4481106.1580254,0.6,GIS,1362.26,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_006_basePlot,current
STER_006,40_25_1,distributed,basePlot,40.4639554127347,-103.035424380513,WGS84,13N,666560.345,4481107.352,1.35,GIS,1362.3,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_006_basePlot,current
STER_006,40_25_3,distributed,basePlot,40.4640004315901,-103.035423068412,WGS84,13N,666560.345,4481112.352,1.35,GIS,1362.31,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_006_basePlot,current
STER_006,40_3_1,distributed,basePlot,40.4639410282999,-103.03544407124,WGS84,13N,666558.711025404,4481105.7180254,0.6,GIS,1362.3,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,49,STER_006_basePlot,current
STER_006,40_3_3,distributed,basePlot,40.4640154710225,-103.035441901585,WGS84,13N,666558.711025404,4481113.9859746,0.6,GIS,1362.33,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,49,STER_006_basePlot,current
STER_006,41_25_4,distributed,basePlot,40.4640045986929,-103.035243249785,WGS84,13N,666575.581,4481113.154,1.35,GIS,1362.32,0.53,cultivatedCrops,vst,25,5m x 5m,51,STER_006_basePlot,current
STER_006,41_3_4,distributed,basePlot,40.4640189830919,-103.035223558997,WGS84,13N,666577.214974596,4481114.7879746,0.6,GIS,1362.28,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,51,STER_006_basePlot,current
STER_007,31_1_1,tower,basePlot,40.4610681885259,-103.030933169332,WGS84,13N,666948.293,4480795.329,0.35,GIS,1363.35,0.53,cultivatedCrops,vst,1,1m x 1m,31,STER_007_basePlot,current
STER_007,31_10_1,tower,basePlot,40.4610777056533,-103.030920140683,WGS84,13N,666949.37413883,4480796.41013883,1.1,GIS,1363.33,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,31,STER_007_basePlot,current
STER_007,31_100,tower,basePlot,40.4611078014426,-103.030878940454,WGS84,13N,666952.793,4480799.829,2.1,GIS,1363.26,0.53,cultivatedCrops,vst,100,10m x 10m,31,STER_007_basePlot,current
STER_007,31_25_1,tower,basePlot,40.46108579427,-103.030909067616,WGS84,13N,666950.293,4480797.329,1.35,GIS,1363.33,0.53,cultivatedCrops,vst,25,5m x 5m,31,STER_007_basePlot,current
STER_007,31_3_1,tower,basePlot,40.4610714106011,-103.030928758413,WGS84,13N,666948.659025404,4480795.6950254,0.6,GIS,1363.35,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,31,STER_007_basePlot,current
STER_007,32_1_2,tower,basePlot,40.4610696750754,-103.030709587559,WGS84,13N,666967.247,4480795.917,0.35,GIS,1363.31,0.53,cultivatedCrops,vst,1,1m x 1m,33,STER_007_basePlot,current
STER_007,32_1_4,tower,basePlot,40.4611507088258,-103.030707220351,WGS84,13N,666967.247,4480804.917,0.35,GIS,1363.25,0.53,cultivatedCrops,vst,1,1m x 1m,33,STER_007_basePlot,current
STER_007,32_10_2,tower,basePlot,40.4610796265801,-103.03072204751,WGS84,13N,666966.16586117,4480796.99813883,1.1,GIS,1363.31,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,33,STER_007_basePlot,current
STER_007,32_10_4,tower,basePlot,40.4611411917235,-103.030720249043,WGS84,13N,666966.16586117,4480803.83586117,1.1,GIS,1363.25,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,33,STER_007_basePlot,current
STER_007,32_100,tower,basePlot,40.461111095993,-103.030761449362,WGS84,13N,666962.747,4480800.417,2.1,GIS,1363.25,0.53,cultivatedCrops,vst,100,10m x 10m,33,STER_007_basePlot,current
STER_007,32_25_2,tower,basePlot,40.4610880843748,-103.030732637241,WGS84,13N,666965.247,4480797.917,1.35,GIS,1363.31,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_007_basePlot,current
STER_007,32_25_4,tower,basePlot,40.4611331031257,-103.030731322141,WGS84,13N,666965.247,4480802.917,1.35,GIS,1363.25,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_007_basePlot,current
STER_007,32_3_2,tower,basePlot,40.4610730442113,-103.030713805942,WGS84,13N,666966.880974596,4480796.2830254,0.6,GIS,1363.31,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_007_basePlot,current
STER_007,32_3_4,tower,basePlot,40.4611474867594,-103.030711631285,WGS84,13N,666966.880974596,4480804.5509746,0.6,GIS,1363.25,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_007_basePlot,current
STER_007,31_1_4,tower,basePlot,40.461151396872,-103.030831636043,WGS84,13N,666956.696,4480804.758,0.35,GIS,1363.21,0.53,cultivatedCrops,vst,1,1m x 1m,41,STER_007_basePlot,current
STER_007,31_10_4,tower,basePlot,40.4611418797552,-103.030844664719,WGS84,13N,666955.61486117,4480803.67686117,1.1,GIS,1363.25,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,41,STER_007_basePlot,current
STER_007,31_25_4,tower,basePlot,40.4611337911452,-103.030855737803,WGS84,13N,666954.696,4480802.758,1.35,GIS,1363.25,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_007_basePlot,current
STER_007,31_3_4,tower,basePlot,40.4611481748007,-103.030836046972,WGS84,13N,666956.329974596,4480804.3919746,0.6,GIS,1363.23,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_007_basePlot,current
STER_007,41_1_1,tower,basePlot,40.4611601997333,-103.030819585159,WGS84,13N,666957.696,4480805.758,0.35,GIS,1363.21,0.53,cultivatedCrops,vst,1,1m x 1m,41,STER_007_basePlot,current
STER_007,41_10_1,tower,basePlot,40.4611697168471,-103.030806556476,WGS84,13N,666958.77713883,4480806.83913883,1.1,GIS,1363.2,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,41,STER_007_basePlot,current
STER_007,41_100,tower,basePlot,40.4611998125929,-103.03076535614,WGS84,13N,666962.196,4480810.258,2.1,GIS,1363.19,0.53,cultivatedCrops,vst,100,10m x 10m,41,STER_007_basePlot,current
STER_007,41_25_1,tower,basePlot,40.4611778054521,-103.03079548338,WGS84,13N,666959.696,4480807.758,1.35,GIS,1363.18,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_007_basePlot,current
STER_007,41_3_1,tower,basePlot,40.4611634218039,-103.030815174228,WGS84,13N,666958.062025404,4480806.1240254,0.6,GIS,1363.21,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_007_basePlot,current
STER_007,40_1_1,tower,basePlot,40.4611588353928,-103.030940923684,WGS84,13N,666947.411,4480805.377,0.35,GIS,1363.2,0.53,cultivatedCrops,vst,1,1m x 1m,49,STER_007_basePlot,current
STER_007,40_1_3,tower,basePlot,40.4612398691532,-103.030938556746,WGS84,13N,666947.411,4480814.377,0.35,GIS,1363.12,0.53,cultivatedCrops,vst,1,1m x 1m,49,STER_007_basePlot,current
STER_007,40_10_1,tower,basePlot,40.4611683525206,-103.030927895018,WGS84,13N,666948.49213883,4480806.45813883,1.1,GIS,1363.18,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,49,STER_007_basePlot,current
STER_007,40_10_3,tower,basePlot,40.4612299176706,-103.030926096733,WGS84,13N,666948.49213883,4480813.29586117,1.1,GIS,1363.12,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,49,STER_007_basePlot,current
STER_007,40_100,tower,basePlot,40.4611984483111,-103.030886694735,WGS84,13N,666951.911,4480809.877,2.1,GIS,1363.16,0.53,cultivatedCrops,vst,100,10m x 10m,49,STER_007_basePlot,current
STER_007,40_25_1,tower,basePlot,40.4611764411376,-103.030916821936,WGS84,13N,666949.411,4480807.377,1.35,GIS,1363.18,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_007_basePlot,current
STER_007,40_25_3,tower,basePlot,40.4612214598928,-103.030915506955,WGS84,13N,666949.411,4480812.377,1.35,GIS,1363.14,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_007_basePlot,current
STER_007,40_3_1,tower,basePlot,40.4611620574681,-103.030936512759,WGS84,13N,666947.777025404,4480805.7430254,0.6,GIS,1363.18,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,49,STER_007_basePlot,current
STER_007,40_3_3,tower,basePlot,40.4612365000251,-103.030934338341,WGS84,13N,666947.777025404,4480814.0109746,0.6,GIS,1363.12,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,49,STER_007_basePlot,current
STER_007,41_25_4,tower,basePlot,40.4612233486474,-103.030739312031,WGS84,13N,666964.346,4480812.92,1.35,GIS,1363.19,0.53,cultivatedCrops,vst,25,5m x 5m,51,STER_007_basePlot,current
STER_007,41_3_4,tower,basePlot,40.4612377322817,-103.030719621149,WGS84,13N,666965.979974596,4480814.5539746,0.6,GIS,1363.17,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,51,STER_007_basePlot,current
STER_007,41_1_4,tower,basePlot,40.4612409543481,-103.030715210209,WGS84,13N,666966.346,4480814.92,0.35,GIS,1363.17,0.53,cultivatedCrops,vst,1,1m x 1m,51,STER_007_basePlot,current
STER_007,41_10_4,tower,basePlot,40.4612314372454,-103.030728238918,WGS84,13N,666965.26486117,4480813.83886117,1.1,GIS,1363.17,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,51,STER_007_basePlot,current
STER_008,31_1_1,tower,basePlot,40.4629555884882,-103.030520087484,WGS84,13N,666978.643,4481005.63,0.35,GIS,1364.52,0.53,cultivatedCrops,vst,1,1m x 1m,31,STER_008_basePlot,current
STER_008,31_10_1,tower,basePlot,40.4629651055563,-103.030507058403,WGS84,13N,666979.72413883,4481006.71113883,1.1,GIS,1364.58,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,31,STER_008_basePlot,current
STER_008,31_100,tower,basePlot,40.4629952011575,-103.030465856807,WGS84,13N,666983.143,4481010.13,2.1,GIS,1364.69,0.53,cultivatedCrops,vst,100,10m x 10m,31,STER_008_basePlot,current
STER_008,31_25_1,tower,basePlot,40.4629731941224,-103.030495984969,WGS84,13N,666980.643,4481007.63,1.35,GIS,1364.61,0.53,cultivatedCrops,vst,25,5m x 5m,31,STER_008_basePlot,current
STER_008,31_3_1,tower,basePlot,40.4629588105433,-103.030515676419,WGS84,13N,666979.009025404,4481005.9960254,0.6,GIS,1364.52,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,31,STER_008_basePlot,current
STER_008,32_1_2,tower,basePlot,40.4629599366785,-103.030296380441,WGS84,13N,666997.6,4481006.536,0.35,GIS,1365.09,0.53,cultivatedCrops,vst,1,1m x 1m,33,STER_008_basePlot,current
STER_008,32_1_4,tower,basePlot,40.4630409703822,-103.030294012578,WGS84,13N,666997.6,4481015.536,0.35,GIS,1365,0.53,cultivatedCrops,vst,1,1m x 1m,33,STER_008_basePlot,current
STER_008,32_10_2,tower,basePlot,40.4629698882315,-103.030308840668,WGS84,13N,666996.51886117,4481007.61713883,1.1,GIS,1365.1,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,33,STER_008_basePlot,current
STER_008,32_10_4,tower,basePlot,40.4630314533394,-103.030307041704,WGS84,13N,666996.51886117,4481014.45486117,1.1,GIS,1365.02,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,33,STER_008_basePlot,current
STER_008,32_100,tower,basePlot,40.4630013577971,-103.030348243391,WGS84,13N,666993.1,4481011.036,2.1,GIS,1364.99,0.53,cultivatedCrops,vst,100,10m x 10m,33,STER_008_basePlot,current
STER_008,32_25_2,tower,basePlot,40.4629783460673,-103.030319430633,WGS84,13N,666995.6,4481008.536,1.35,GIS,1365.08,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_008_basePlot,current
STER_008,32_25_4,tower,basePlot,40.4630233647922,-103.03031811517,WGS84,13N,666995.6,4481013.536,1.35,GIS,1365.02,0.53,cultivatedCrops,vst,25,5m x 5m,33,STER_008_basePlot,current
STER_008,32_3_2,tower,basePlot,40.4629633058308,-103.030300598918,WGS84,13N,666997.233974596,4481006.9020254,0.6,GIS,1365.1,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_008_basePlot,current
STER_008,32_3_4,tower,basePlot,40.463037748336,-103.03029842366,WGS84,13N,666997.233974596,4481015.1699746,0.6,GIS,1365,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,33,STER_008_basePlot,current
STER_008,31_1_4,tower,basePlot,40.4630379888899,-103.030416628334,WGS84,13N,666987.211,4481014.973,0.35,GIS,1364.85,0.53,cultivatedCrops,vst,1,1m x 1m,41,STER_008_basePlot,current
STER_008,31_10_4,tower,basePlot,40.4630284718328,-103.030429657441,WGS84,13N,666986.12986117,4481013.89186117,1.1,GIS,1364.81,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,41,STER_008_basePlot,current
STER_008,31_25_4,tower,basePlot,40.4630203832735,-103.030440730893,WGS84,13N,666985.211,4481012.973,1.35,GIS,1364.81,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_008_basePlot,current
STER_008,31_3_4,tower,basePlot,40.4630347668389,-103.030421039409,WGS84,13N,666986.844974596,4481014.6069746,0.6,GIS,1364.83,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_008_basePlot,current
STER_008,41_1_1,tower,basePlot,40.4630467916961,-103.030404577049,WGS84,13N,666988.211,4481015.973,0.35,GIS,1364.87,0.53,cultivatedCrops,vst,1,1m x 1m,41,STER_008_basePlot,current
STER_008,41_10_1,tower,basePlot,40.4630563087501,-103.030391547934,WGS84,13N,666989.29213883,4481017.05413883,1.1,GIS,1364.89,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,41,STER_008_basePlot,current
STER_008,41_100,tower,basePlot,40.4630864043072,-103.030350346231,WGS84,13N,666992.711,4481020.473,2.1,GIS,1364.87,0.53,cultivatedCrops,vst,100,10m x 10m,41,STER_008_basePlot,current
STER_008,41_25_1,tower,basePlot,40.4630643973044,-103.030380474471,WGS84,13N,666990.211,4481017.973,1.35,GIS,1364.89,0.53,cultivatedCrops,vst,25,5m x 5m,41,STER_008_basePlot,current
STER_008,41_3_1,tower,basePlot,40.4630500137464,-103.030400165972,WGS84,13N,666988.577025404,4481016.3390254,0.6,GIS,1364.87,0.53,cultivatedCrops,vst,3,1.73m x 1.73m,41,STER_008_basePlot,current
STER_008,40_1_1,tower,basePlot,40.4630465748014,-103.030526616686,WGS84,13N,666977.864,4481015.718,0.35,GIS,1364.53,0.53,cultivatedCrops,vst,1,1m x 1m,49,STER_008_basePlot,current
STER_008,40_1_3,tower,basePlot,40.4631276085151,-103.030524249093,WGS84,13N,666977.864,4481024.718,0.35,GIS,1364.45,0.53,cultivatedCrops,vst,1,1m x 1m,49,STER_008_basePlot,current
STER_008,40_10_1,tower,basePlot,40.4630560918696,-103.030513587588,WGS84,13N,666978.94513883,4481016.79913883,1.1,GIS,1364.57,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,49,STER_008_basePlot,current
STER_008,40_10_3,tower,basePlot,40.4631176569841,-103.030511788805,WGS84,13N,666978.94513883,4481023.63686117,1.1,GIS,1364.51,0.53,cultivatedCrops,vst,10,3.16m x 3.16m,49,STER_008_basePlot,current
STER_008,40_100,tower,basePlot,40.4630861874715,-103.030472385937,WGS84,13N,666982.364,4481020.218,2.1,GIS,1364.67,0.53,cultivatedCrops,vst,100,10m x 10m,49,STER_008_basePlot,current
STER_008,40_25_1,tower,basePlot,40.4630641804359,-103.030502514139,WGS84,13N,666979.864,4481017.718,1.35,GIS,1364.61,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_008_basePlot,current
STER_008,40_25_3,tower,basePlot,40.4631091991651,-103.030501198794,WGS84,13N,666979.864,4481022.718,1.35,GIS,1364.55,0.53,cultivatedCrops,vst,25,5m x 5m,49,STER_008_basePlot,current
